"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Limon","Amarillo","Peru","70   Bs.-/100 U.","16   Bs.-/25 U.","","06/12/2011","Camiri"
"Limon","Criollo","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","06/12/2011","Camiri"
"Limon","de Licuar","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","06/12/2011","Camiri"
"Locoto","Cochabambino","Los Negros","40   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","06/12/2011","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","06/12/2011","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","06/12/2011","Camiri"
"Maiz","Duro","Descon.","80   Bs.-/qq","3   Bs.-/Kilo","","06/12/2011","Camiri"
"Mandarina","Criolla","No determinado","70   Bs.-/100 U.","22   Bs.-/25 U.","","06/12/2011","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","14   Bs.-/Kilo","","06/12/2011","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","06/12/2011","Camiri"
"Mani","Pelado","Cruceño","120   Bs.-/Arroba (@)","18   Bs.-/Kilo","","06/12/2011","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","06/12/2011","Camiri"
"Mani","Rojo largo en vaina","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","06/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","06/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","06/12/2011","Camiri"
"Papa","Desiree (Holandesa)","Tarija","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","06/12/2011","Camiri"
"Papa","Imilla","Cochabamba","430   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","","06/12/2011","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","430   Bs.-/Bolsa (10@)","48   Bs.-/Arroba (@)","","06/12/2011","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","06/12/2011","Camiri"
"Papaliza","Verde","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","06/12/2011","Camiri"
"Pepino","Comun","Santa Cruz","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","06/12/2011","Camiri"
"Pimenton","4 Puntas","Santa Cruz","120   Bs.-/Bolsa Grande","10   Bs.-/Docena","grande","06/12/2011","Camiri"
"Pollo","Criollo","Descon.","24   Bs.-/Kilo","25   Bs.-/Kilo","","06/12/2011","Camiri"
"Pollo","Granja","Descon.","18   Bs.-/Kilo","19   Bs.-/Kilo","grande","06/12/2011","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","06/12/2011","Camiri"
"Tomate","Manzana","Descon.","60   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","06/12/2011","Camiri"
"Tomate","Pera","Tarija","60   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","06/12/2011","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","06/12/2011","Camiri"
"Trigo","Pelado o Curtido","Del Norte","90   Bs.-/Arroba (@)","8   Bs.-/Kilo","","06/12/2011","Camiri"
"Vainita","Comun","Los Negros","70   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","06/12/2011","Camiri"
"Zanahoria","Chantenay","Tarija","375   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","06/12/2011","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","06/12/2011","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","3 Amarro por 5bs.","05/12/2011","Camiri"
"Achojcha","Comun","Santa Cruz","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","05/12/2011","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","05/12/2011","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","05/12/2011","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","180   Bs.-/Arroba (@)","20   Bs.-/Kilo","","05/12/2011","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","180   Bs.-/Arroba (@)","20   Bs.-/Kilo","","05/12/2011","Camiri"
"Arveja","Verde (en vaina)","Tarija","140   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","05/12/2011","Camiri"
"Azucar","Guabira","Santa Cruz","288   Bs.-/qq","7   Bs.-/Kilo","","05/12/2011","Camiri"
"Azucar","San Aurelio","Santa Cruz","300   Bs.-/qq","7   Bs.-/Kilo","","05/12/2011","Camiri"
"Brocoli","Bola verde","Tarija","80   Bs.-/Canasta","2   Bs.-/Unidad","mediano","05/12/2011","Camiri"
"Cebolla","Roja","Cbba/Yungas","180   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","","05/12/2011","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","05/12/2011","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","05/12/2011","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","05/12/2011","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","05/12/2011","Camiri"
"Haba","Comun (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","05/12/2011","Camiri"
"Harina","de Maiz amarillo","Del Norte","128   Bs.-/qq","32   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Harina","de Trigo","Del Norte","190   Bs.-/qq","48   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","05/12/2011","Camiri"
"Huevo","de Granja","Descon.","60   Bs.-/100 U.","64   Bs.-/100 U.","mediano","05/12/2011","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","05/12/2011","Camiri"
"Limon","Amarillo","Peru","70   Bs.-/100 U.","16   Bs.-/25 U.","","05/12/2011","Camiri"
"Limon","Criollo","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","05/12/2011","Camiri"
"Limon","de Licuar","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","05/12/2011","Camiri"
"Locoto","Cochabambino","Los Negros","40   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","05/12/2011","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","05/12/2011","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","05/12/2011","Camiri"
"Maiz","Duro","Descon.","80   Bs.-/qq","3   Bs.-/Kilo","","05/12/2011","Camiri"
"Mandarina","Criolla","No determinado","70   Bs.-/100 U.","22   Bs.-/25 U.","","05/12/2011","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","14   Bs.-/Kilo","","05/12/2011","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","05/12/2011","Camiri"
"Mani","Pelado","Cruceño","120   Bs.-/Arroba (@)","18   Bs.-/Kilo","","05/12/2011","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","05/12/2011","Camiri"
"Mani","Rojo largo en vaina","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","05/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","05/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","05/12/2011","Camiri"
"Papa","Desiree (Holandesa)","Tarija","360   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","grande","05/12/2011","Camiri"
"Papa","Imilla","Cochabamba","430   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","430   Bs.-/Bolsa (10@)","48   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","05/12/2011","Camiri"
"Papaliza","Verde","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","05/12/2011","Camiri"
"Pepino","Comun","Santa Cruz","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","05/12/2011","Camiri"
"Pimenton","4 Puntas","Santa Cruz","120   Bs.-/Bolsa Grande","9   Bs.-/Docena","","05/12/2011","Camiri"
"Pollo","Criollo","Descon.","24   Bs.-/Kilo","25   Bs.-/Kilo","","05/12/2011","Camiri"
"Pollo","Granja","Descon.","18   Bs.-/Kilo","19   Bs.-/Kilo","grande","05/12/2011","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","05/12/2011","Camiri"
"Tomate","Manzana","Descon.","60   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","05/12/2011","Camiri"
"Tomate","Pera","Tarija","60   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","05/12/2011","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","05/12/2011","Camiri"
"Trigo","Pelado o Curtido","Del Norte","90   Bs.-/Arroba (@)","8   Bs.-/Kilo","","05/12/2011","Camiri"
"Vainita","Comun","Los Negros","70   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","05/12/2011","Camiri"
"Zanahoria","Chantenay","Tarija","375   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","05/12/2011","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","05/12/2011","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","3 Amarro por 5bs.","02/12/2011","Camiri"
"Achojcha","Comun","Santa Cruz","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","02/12/2011","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","02/12/2011","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","02/12/2011","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","180   Bs.-/Arroba (@)","22   Bs.-/Kilo","","02/12/2011","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","180   Bs.-/Arroba (@)","22   Bs.-/Kilo","","02/12/2011","Camiri"
"Arveja","Verde (en vaina)","Tarija","140   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","02/12/2011","Camiri"
"Azucar","Guabira","Santa Cruz","288   Bs.-/qq","7   Bs.-/Kilo","","02/12/2011","Camiri"
"Azucar","San Aurelio","Santa Cruz","300   Bs.-/qq","7   Bs.-/Kilo","","02/12/2011","Camiri"
"Brocoli","Bola verde","Tarija","80   Bs.-/Canasta","2   Bs.-/Unidad","mediano","02/12/2011","Camiri"
"Cebolla","Roja","Cbba/Yungas","180   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","","02/12/2011","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","02/12/2011","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","02/12/2011","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","02/12/2011","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","02/12/2011","Camiri"
"Haba","Comun (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","02/12/2011","Camiri"
"Harina","de Maiz amarillo","Del Norte","128   Bs.-/qq","32   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Harina","de Trigo","Del Norte","185   Bs.-/qq","45   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","02/12/2011","Camiri"
"Huevo","de Granja","Descon.","60   Bs.-/100 U.","64   Bs.-/100 U.","mediano","02/12/2011","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","02/12/2011","Camiri"
"Limon","Amarillo","Peru","70   Bs.-/100 U.","16   Bs.-/25 U.","","02/12/2011","Camiri"
"Limon","Criollo","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","02/12/2011","Camiri"
"Limon","de Licuar","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","02/12/2011","Camiri"
"Locoto","Cochabambino","Los Negros","40   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","02/12/2011","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","02/12/2011","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","02/12/2011","Camiri"
"Maiz","Duro","Descon.","80   Bs.-/qq","3   Bs.-/Kilo","","02/12/2011","Camiri"
"Mandarina","Criolla","No determinado","70   Bs.-/100 U.","22   Bs.-/25 U.","","02/12/2011","Camiri"
"Mandarina","Japonesa","No determinado","88   Bs.-/100 U.","22   Bs.-/25 U.","","02/12/2011","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","14   Bs.-/Kilo","","02/12/2011","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","02/12/2011","Camiri"
"Mani","Pelado","Cruceño","120   Bs.-/Arroba (@)","18   Bs.-/Kilo","","02/12/2011","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","02/12/2011","Camiri"
"Mani","Rojo largo en vaina","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","02/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","02/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","02/12/2011","Camiri"
"Papa","Desiree (Holandesa)","Tarija","360   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","grande","02/12/2011","Camiri"
"Papa","Imilla","Cochabamba","430   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","430   Bs.-/Bolsa (10@)","48   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","02/12/2011","Camiri"
"Papaliza","Verde","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","02/12/2011","Camiri"
"Pepino","Comun","Santa Cruz","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","02/12/2011","Camiri"
"Pimenton","4 Puntas","Santa Cruz","120   Bs.-/Bolsa Grande","10   Bs.-/Docena","","02/12/2011","Camiri"
"Pollo","Criollo","Descon.","24   Bs.-/Kilo","25   Bs.-/Kilo","","02/12/2011","Camiri"
"Pollo","Granja","Descon.","18   Bs.-/Kilo","19   Bs.-/Kilo","grande","02/12/2011","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","02/12/2011","Camiri"
"Tomate","Manzana","Descon.","50   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","02/12/2011","Camiri"
"Tomate","Pera","Tarija","50   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","02/12/2011","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","02/12/2011","Camiri"
"Trigo","Pelado o Curtido","Del Norte","90   Bs.-/Arroba (@)","8   Bs.-/Kilo","","02/12/2011","Camiri"
"Vainita","Comun","Los Negros","70   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","02/12/2011","Camiri"
"Zanahoria","Chantenay","Tarija","375   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","02/12/2011","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","02/12/2011","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","3 Amarro por 5bs.","01/12/2011","Camiri"
"Achojcha","Comun","Santa Cruz","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","01/12/2011","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","01/12/2011","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","01/12/2011","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","180   Bs.-/Arroba (@)","22   Bs.-/Kilo","","01/12/2011","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","180   Bs.-/Arroba (@)","22   Bs.-/Kilo","","01/12/2011","Camiri"
"Arveja","Verde (en vaina)","Tarija","140   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","01/12/2011","Camiri"
"Azucar","Guabira","Santa Cruz","288   Bs.-/qq","7   Bs.-/Kilo","","01/12/2011","Camiri"
"Azucar","San Aurelio","Santa Cruz","300   Bs.-/qq","7   Bs.-/Kilo","","01/12/2011","Camiri"
"Brocoli","Bola verde","Tarija","80   Bs.-/Canasta","2   Bs.-/Unidad","mediano","01/12/2011","Camiri"
"Cebolla","Roja","Cbba/Yungas","180   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","","01/12/2011","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","01/12/2011","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","01/12/2011","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","01/12/2011","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","01/12/2011","Camiri"
"Frutilla","Sweet Charlie","Comarapa","19   Bs.-/Kilo","20   Bs.-/Kilo","","01/12/2011","Camiri"
"Haba","Comun (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","01/12/2011","Camiri"
"Harina","de Maiz amarillo","Del Norte","128   Bs.-/qq","32   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Harina","de Trigo","Del Norte","185   Bs.-/qq","45   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","01/12/2011","Camiri"
"Huevo","de Granja","Descon.","56   Bs.-/100 U.","60   Bs.-/100 U.","mediano","01/12/2011","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","01/12/2011","Camiri"
"Limon","Amarillo","Peru","70   Bs.-/100 U.","16   Bs.-/25 U.","","01/12/2011","Camiri"
"Limon","Criollo","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","01/12/2011","Camiri"
"Limon","de Licuar","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","01/12/2011","Camiri"
"Locoto","Cochabambino","Los Negros","40   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","01/12/2011","Camiri"
"Maiz","Blanco","Cochabamba","280   Bs.-/qq","12   Bs.-/Kilo","","01/12/2011","Camiri"
"Maiz","Blanco pelado","Cochabamba","320   Bs.-/qq","14   Bs.-/Kilo","","01/12/2011","Camiri"
"Maiz","Duro","Descon.","80   Bs.-/qq","3   Bs.-/Kilo","","01/12/2011","Camiri"
"Mandarina","Criolla","No determinado","70   Bs.-/100 U.","22   Bs.-/25 U.","","01/12/2011","Camiri"
"Mandarina","Japonesa","No determinado","88   Bs.-/100 U.","22   Bs.-/25 U.","","01/12/2011","Camiri"
"Mani","Overo Desgranado","Cruceño","500   Bs.-/qq","14   Bs.-/Kilo","","01/12/2011","Camiri"
"Mani","Overo en vaina","Cruceño","380   Bs.-/qq","14   Bs.-/Kilo","","01/12/2011","Camiri"
"Mani","Pelado","Cruceño","120   Bs.-/Arroba (@)","18   Bs.-/Kilo","","01/12/2011","Camiri"
"Mani","Rojo largo Desgranado","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","01/12/2011","Camiri"
"Mani","Rojo largo en vaina","Cruceño","0   Bs.-/qq","16   Bs.-/Kilo","","01/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","01/12/2011","Camiri"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","3   Bs.-/Unidad","grande","01/12/2011","Camiri"
"Papa","Desiree (Holandesa)","Tarija","375   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","grande","01/12/2011","Camiri"
"Papa","Imilla","Cochabamba","430   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Papa","Waycha (Arinosa)","Cochabamba","430   Bs.-/Bolsa (10@)","48   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Papaliza","Amarilla","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","01/12/2011","Camiri"
"Papaliza","Verde","Cochabamba","40   Bs.-/Arroba (@)","6   Bs.-/3 Libras","","01/12/2011","Camiri"
"Pepino","Comun","Santa Cruz","60   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","01/12/2011","Camiri"
"Pimenton","4 Puntas","Santa Cruz","120   Bs.-/Bolsa Grande","8   Bs.-/Docena","mediano","01/12/2011","Camiri"
"Pollo","Criollo","Descon.","24   Bs.-/Kilo","25   Bs.-/Kilo","","01/12/2011","Camiri"
"Pollo","Granja","Descon.","18   Bs.-/Kilo","19   Bs.-/Kilo","grande","01/12/2011","Camiri"
"Repollo","Hibrido","Descon.","2   Bs.-/Unidad","3   Bs.-/Unidad","","01/12/2011","Camiri"
"Tomate","Manzana","Descon.","50   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","01/12/2011","Camiri"
"Tomate","Pera","Tarija","50   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","grande pinton","01/12/2011","Camiri"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","7   Bs.-/Kilo","","01/12/2011","Camiri"
"Trigo","Pelado o Curtido","Del Norte","90   Bs.-/Arroba (@)","8   Bs.-/Kilo","","01/12/2011","Camiri"
"Vainita","Comun","Los Negros","70   Bs.-/Arroba (@)","8   Bs.-/3 Libras","","01/12/2011","Camiri"
"Zanahoria","Chantenay","Tarija","375   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","","01/12/2011","Camiri"
"Zapallo","Quintalero","Tarija","2   Bs.-/Kilo","3   Bs.-/Kilo","","01/12/2011","Camiri"
"Acelga","Comun","Tarija","5   Bs.-/Amarro","2   Bs.-/Amarro","3 Amarro por 5bs.","30/11/2011","Camiri"
"Achojcha","Comun","Santa Cruz","100   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","30/11/2011","Camiri"
"Aji","Amarillo en Vaina Dulce","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","30/11/2011","Camiri"
"Aji","Amarillo en Vaina Picante","Monteagudo","200   Bs.-/Arroba (@)","24   Bs.-/Kilo","","30/11/2011","Camiri"
"Aji","Rojo en Vaina Dulce","Monteagudo","180   Bs.-/Arroba (@)","20   Bs.-/Kilo","","30/11/2011","Camiri"
"Aji","Rojo en Vaina Picante","Monteagudo","180   Bs.-/Arroba (@)","20   Bs.-/Kilo","","30/11/2011","Camiri"
"Arveja","Verde (en vaina)","Tarija","140   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","","30/11/2011","Camiri"
"Azucar","Guabira","Santa Cruz","288   Bs.-/qq","7   Bs.-/Kilo","","30/11/2011","Camiri"
"Azucar","San Aurelio","Santa Cruz","300   Bs.-/qq","7   Bs.-/Kilo","","30/11/2011","Camiri"
"Brocoli","Bola verde","Tarija","80   Bs.-/Canasta","2   Bs.-/Unidad","mediano","30/11/2011","Camiri"
"Cebolla","Roja","Cbba/Yungas","180   Bs.-/Bolsa (8@)","26   Bs.-/Arroba (@)","","30/11/2011","Camiri"
"Coliflor","Bola de nieve","Los Negros","0   Bs.-/Canasta","3   Bs.-/Unidad","","30/11/2011","Camiri"
"Espinaca","Comun","Tarija","80   Bs.-/Bolsa Grande","7   Bs.-/3 Libras","","30/11/2011","Camiri"
"Frejol","Carioca","Descon.","0   Bs.-/qq","9   Bs.-/Kilo","","30/11/2011","Camiri"
"Frejol","Mantecoso","Descon.","250   Bs.-/qq","9   Bs.-/Kilo","","30/11/2011","Camiri"
"Frejol","Negro","Descon.","248   Bs.-/qq","7   Bs.-/Kilo","","30/11/2011","Camiri"
"Frutilla","Sweet Charlie","Comarapa","19   Bs.-/Kilo","20   Bs.-/Kilo","","30/11/2011","Camiri"
"Haba","Comun (en vaina)","Tarija","90   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","","30/11/2011","Camiri"
"Harina","de Maiz amarillo","Del Norte","128   Bs.-/qq","32   Bs.-/Arroba (@)","","30/11/2011","Camiri"
"Harina","de Trigo","Del Norte","185   Bs.-/qq","45   Bs.-/Arroba (@)","","30/11/2011","Camiri"
"Harina","Morada","Sucre","360   Bs.-/qq","90   Bs.-/Arroba (@)","","30/11/2011","Camiri"
"Huevo","Criollo","Descon.","90   Bs.-/100 U.","100   Bs.-/100 U.","","30/11/2011","Camiri"
"Huevo","de Granja","Descon.","56   Bs.-/100 U.","60   Bs.-/100 U.","mediano","30/11/2011","Camiri"
"Lechuga","Crespa","Santa Cruz","60   Bs.-/Canasta","2   Bs.-/Unidad","","30/11/2011","Camiri"
"Limon","Amarillo","Peru","70   Bs.-/100 U.","16   Bs.-/25 U.","","30/11/2011","Camiri"
"Limon","Criollo","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","30/11/2011","Camiri"
"Limon","de Licuar","Santa Cruz","40   Bs.-/100 U.","10   Bs.-/25 U.","","30/11/2011","Camiri"
