"producto","variedad","Procedencia","Precio Mayorista","Precio Minorista","observaciones","fecha","Mercado"
"Tomate","Pera","Saipina","100   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","","21/07/2015","Cochabamba"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","21/07/2015","Cochabamba"
"Trigo","Pelado o Curtido","Vallegrande","","9   Bs.-/Kilo","","21/07/2015","Cochabamba"
"Vainita","Comun","Mairana","72   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","21/07/2015","Cochabamba"
"Yuca","Blanca","Chapare","160   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","21/07/2015","Cochabamba"
"Zanahoria","Chantenay","Cochabamba","150   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","21/07/2015","Cochabamba"
"Zapallo","Quintalero","Comarapa","1   Bs.-/Kilo","2   Bs.-/Kilo","","21/07/2015","Cochabamba"
"Acelga","Comun","Cochabamba","3   Bs.-/Amarro","5   Bs.-/Amarro","","20/07/2015","Cochabamba"
"Achojcha","Comun","Comarapa","70   Bs.-/Bolsa (2@)","4   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Arveja","Verde (en vaina)","Aiquile","180   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Azucar","Bermejo","Santa Cruz","205   Bs.-/qq","5   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","195   Bs.-/qq","5   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Brocoli","Bola verde","Comarapa","70   Bs.-/Canasta","6   Bs.-/Unidad","grande","20/07/2015","Cochabamba"
"Cebolla","Blanca","Peru","300   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","mediano","20/07/2015","Cochabamba"
"Cebolla","Roja","Capinota","450   Bs.-/Bolsa (8@)","60   Bs.-/Arroba (@)","mediano","20/07/2015","Cochabamba"
"Coliflor","Bola de nieve","Comarapa","65   Bs.-/Canasta","4   Bs.-/Unidad","mediano","20/07/2015","Cochabamba"
"Espinaca","Comun","Comarapa","140   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Frejol","Carioca","Vallegrande","220   Bs.-/qq","9   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Frejol","Mantecoso","Vallegrande","420   Bs.-/qq","8   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Frejol","Negro","Vallegrande","340   Bs.-/qq","8   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Frutilla","Sweet Charlie","Tiquipaya","12   Bs.-/Kilo","14   Bs.-/Kilo","mediano","20/07/2015","Cochabamba"
"Haba","Comun (en vaina)","Colomi","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Harina","de Maiz amarillo","Santa Cruz","120   Bs.-/qq","40   Bs.-/Arroba (@)","","20/07/2015","Cochabamba"
"Harina","de Trigo","Santa Cruz","180   Bs.-/qq","50   Bs.-/Arroba (@)","","20/07/2015","Cochabamba"
"Harina","Morada","Santa Cruz","170   Bs.-/qq","50   Bs.-/Arroba (@)","","20/07/2015","Cochabamba"
"Huevo","Criollo","Cliza","80   Bs.-/100 U.","100   Bs.-/100 U.","","20/07/2015","Cochabamba"
"Huevo","de Granja","Avicola rolon ","68   Bs.-/100 U.","74   Bs.-/100 U.","primera","20/07/2015","Cochabamba"
"Lechuga","Crespa","Del Valle","70   Bs.-/Canasta","3   Bs.-/Unidad","","20/07/2015","Cochabamba"
"Lechuga","Escarola","Del Valle","60   Bs.-/Canasta","2   Bs.-/Unidad","","20/07/2015","Cochabamba"
"Lima","Criolla","Cruceño","48   Bs.-/100 U.","14   Bs.-/25 U.","","20/07/2015","Cochabamba"
"Limon","Amarillo","Chapare","32   Bs.-/100 U.","8   Bs.-/25 U.","","20/07/2015","Cochabamba"
"Limon","Criollo","Del Valle","28   Bs.-/100 U.","7   Bs.-/25 U.","","20/07/2015","Cochabamba"
"Limon","de Licuar","Chapare","30   Bs.-/100 U.","6   Bs.-/25 U.","","20/07/2015","Cochabamba"
"Locoto","Cochabambino","Cochabamba","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","grande","20/07/2015","Cochabamba"
"Maiz","Blanco","Del Valle","400   Bs.-/qq","11   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Maiz","Blanco pelado","Del Valle","270   Bs.-/qq","10   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Maiz","Choclo","Del Valle","150   Bs.-/100 U.","20   Bs.-/Docena","pequeño","20/07/2015","Cochabamba"
"Maiz","Duro","Del Valle","90   Bs.-/qq","6   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Maiz","Morocho (Culli)","Del Valle","400   Bs.-/qq","15   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Mandarina","Criolla","Chapare","32   Bs.-/100 U.","8   Bs.-/25 U.","","20/07/2015","Cochabamba"
"Mani","Overo Desgranado","Aiquile","750   Bs.-/qq","15   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Mani","Overo en vaina","Aiquile","650   Bs.-/qq","15   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Mani","Pelado","Aiquile","200   Bs.-/Arroba (@)","16   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Mani","Rojo largo Desgranado","Aiquile","700   Bs.-/qq","20   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Manzana","Criolla","Vinto","80   Bs.-/Arroba (@)","10   Bs.-/Libra","pequeño","20/07/2015","Cochabamba"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","2   Bs.-/Unidad","mediana","20/07/2015","Cochabamba"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","2   Bs.-/Unidad","mediana","20/07/2015","Cochabamba"
"Naranja","Criolla","Chapare","28   Bs.-/100 U.","7   Bs.-/25 U.","mediano","20/07/2015","Cochabamba"
"Oca","Amarilla","Colomi","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Oca","Negra","Colomi","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Papa","Desiree (Holandesa)","Cochabamba","320   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","mediano","20/07/2015","Cochabamba"
"Papa","Waycha (Arinosa)","Comarapa","320   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","grande","20/07/2015","Cochabamba"
"Papaliza","Amarilla","Sur","32   Bs.-/Arroba (@)","4   Bs.-/3 Libras","pequeño","20/07/2015","Cochabamba"
"Pepino","Comun","Los Negros","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Pimenton","4 Puntas","San Isidro","120   Bs.-/Bolsa Grande","24   Bs.-/Docena","pequeño","20/07/2015","Cochabamba"
"Pollo","Criollo","Cliza","13   Bs.-/Kilo","15   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Repollo","Hibrido","Del Valle","2   Bs.-/Unidad","3   Bs.-/Unidad","grandes","20/07/2015","Cochabamba"
"Tomate","Manzana","Mairana","100   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","mediano","20/07/2015","Cochabamba"
"Tomate","Pera","Saipina","100   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Trigo","Pelado o Curtido","Vallegrande","","9   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Vainita","Comun","Mairana","72   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","20/07/2015","Cochabamba"
"Yuca","Blanca","Chapare","160   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","20/07/2015","Cochabamba"
"Zanahoria","Chantenay","Cochabamba","150   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","20/07/2015","Cochabamba"
"Zapallo","Quintalero","Comarapa","1   Bs.-/Kilo","2   Bs.-/Kilo","","20/07/2015","Cochabamba"
"Acelga","Comun","Cochabamba","3   Bs.-/Amarro","5   Bs.-/Amarro","","17/07/2015","Cochabamba"
"Achojcha","Comun","Comarapa","80   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Arveja","Verde (en vaina)","Aiquile","180   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Azucar","Bermejo","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","195   Bs.-/qq","5   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Brocoli","Bola verde","Comarapa","70   Bs.-/Canasta","6   Bs.-/Unidad","grande","17/07/2015","Cochabamba"
"Cebolla","Blanca","Peru","320   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","mediano","17/07/2015","Cochabamba"
"Cebolla","Roja","Capinota","350   Bs.-/Bolsa (8@)","45   Bs.-/Arroba (@)","mediano","17/07/2015","Cochabamba"
"Coliflor","Bola de nieve","Comarapa","65   Bs.-/Canasta","4   Bs.-/Unidad","mediano","17/07/2015","Cochabamba"
"Espinaca","Comun","Comarapa","140   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Frejol","Carioca","Vallegrande","220   Bs.-/qq","9   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Frejol","Mantecoso","Vallegrande","420   Bs.-/qq","8   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Frejol","Negro","Vallegrande","340   Bs.-/qq","8   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Frutilla","Sweet Charlie","Tiquipaya","12   Bs.-/Kilo","14   Bs.-/Kilo","mediano","17/07/2015","Cochabamba"
"Haba","Comun (en vaina)","Colomi","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Harina","de Maiz amarillo","Santa Cruz","120   Bs.-/qq","40   Bs.-/Arroba (@)","","17/07/2015","Cochabamba"
"Harina","de Trigo","Santa Cruz","180   Bs.-/qq","50   Bs.-/Arroba (@)","","17/07/2015","Cochabamba"
"Harina","Morada","Santa Cruz","170   Bs.-/qq","50   Bs.-/Arroba (@)","","17/07/2015","Cochabamba"
"Huevo","Criollo","Cliza","80   Bs.-/100 U.","100   Bs.-/100 U.","","17/07/2015","Cochabamba"
"Huevo","de Granja","Avicola rolon ","68   Bs.-/100 U.","74   Bs.-/100 U.","primera","17/07/2015","Cochabamba"
"Lechuga","Crespa","Del Valle","70   Bs.-/Canasta","3   Bs.-/Unidad","","17/07/2015","Cochabamba"
"Lechuga","Escarola","Del Valle","60   Bs.-/Canasta","2   Bs.-/Unidad","","17/07/2015","Cochabamba"
"Lima","Criolla","Cruceño","48   Bs.-/100 U.","14   Bs.-/25 U.","","17/07/2015","Cochabamba"
"Limon","Amarillo","Chapare","32   Bs.-/100 U.","8   Bs.-/25 U.","","17/07/2015","Cochabamba"
"Limon","Criollo","Del Valle","28   Bs.-/100 U.","7   Bs.-/25 U.","","17/07/2015","Cochabamba"
"Limon","de Licuar","Chapare","30   Bs.-/100 U.","6   Bs.-/25 U.","","17/07/2015","Cochabamba"
"Locoto","Cochabambino","Cochabamba","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","grande","17/07/2015","Cochabamba"
"Maiz","Blanco","Del Valle","400   Bs.-/qq","11   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Maiz","Blanco pelado","Del Valle","270   Bs.-/qq","10   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Maiz","Choclo","Del Valle","150   Bs.-/100 U.","20   Bs.-/Docena","pequeño","17/07/2015","Cochabamba"
"Maiz","Duro","Del Valle","90   Bs.-/qq","6   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Maiz","Morocho (Culli)","Del Valle","400   Bs.-/qq","15   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Mandarina","Criolla","Chapare","32   Bs.-/100 U.","8   Bs.-/25 U.","","17/07/2015","Cochabamba"
"Mani","Overo Desgranado","Aiquile","750   Bs.-/qq","15   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Mani","Overo en vaina","Aiquile","650   Bs.-/qq","15   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Mani","Pelado","Aiquile","200   Bs.-/Arroba (@)","16   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Mani","Rojo largo Desgranado","Aiquile","700   Bs.-/qq","20   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Manzana","Criolla","Vinto","80   Bs.-/Arroba (@)","10   Bs.-/Libra","pequeño","17/07/2015","Cochabamba"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","2   Bs.-/Unidad","mediana","17/07/2015","Cochabamba"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","2   Bs.-/Unidad","mediana","17/07/2015","Cochabamba"
"Naranja","Criolla","Chapare","28   Bs.-/100 U.","7   Bs.-/25 U.","mediano","17/07/2015","Cochabamba"
"Oca","Amarilla","Colomi","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Oca","Negra","Colomi","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Papa","Desiree (Holandesa)","Cochabamba","320   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","mediano","17/07/2015","Cochabamba"
"Papa","Waycha (Arinosa)","Comarapa","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","17/07/2015","Cochabamba"
"Papaliza","Amarilla","Sur","32   Bs.-/Arroba (@)","4   Bs.-/3 Libras","pequeño","17/07/2015","Cochabamba"
"Pepino","Comun","Los Negros","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Pimenton","4 Puntas","San Isidro","120   Bs.-/Bolsa Grande","24   Bs.-/Docena","pequeño","17/07/2015","Cochabamba"
"Pollo","Criollo","Cliza","13   Bs.-/Kilo","15   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Repollo","Hibrido","Del Valle","2   Bs.-/Unidad","3   Bs.-/Unidad","grandes","17/07/2015","Cochabamba"
"Tomate","Manzana","Mairana","90   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","mediano","17/07/2015","Cochabamba"
"Tomate","Pera","Saipina","80   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Trigo","Pelado o Curtido","Vallegrande","","9   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Vainita","Comun","Mairana","72   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","17/07/2015","Cochabamba"
"Yuca","Blanca","Chapare","160   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","17/07/2015","Cochabamba"
"Zanahoria","Chantenay","Cochabamba","150   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","17/07/2015","Cochabamba"
"Zapallo","Quintalero","Comarapa","1   Bs.-/Kilo","2   Bs.-/Kilo","","17/07/2015","Cochabamba"
"Acelga","Comun","Cochabamba","3   Bs.-/Amarro","4   Bs.-/Amarro","","16/07/2015","Cochabamba"
"Achojcha","Comun","Comarapa","80   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Arveja","Verde (en vaina)","Aiquile","180   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Azucar","Bermejo","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","195   Bs.-/qq","5   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Brocoli","Bola verde","Comarapa","70   Bs.-/Canasta","6   Bs.-/Unidad","grande","16/07/2015","Cochabamba"
"Cebolla","Blanca","Peru","320   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","mediano","16/07/2015","Cochabamba"
"Cebolla","Roja","Capinota","350   Bs.-/Bolsa (8@)","45   Bs.-/Arroba (@)","mediano","16/07/2015","Cochabamba"
"Coliflor","Bola de nieve","Comarapa","65   Bs.-/Canasta","4   Bs.-/Unidad","mediano","16/07/2015","Cochabamba"
"Espinaca","Comun","Comarapa","140   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Frejol","Carioca","Vallegrande","220   Bs.-/qq","9   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Frejol","Mantecoso","Vallegrande","420   Bs.-/qq","8   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Frejol","Negro","Vallegrande","340   Bs.-/qq","8   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Frutilla","Sweet Charlie","Tiquipaya","12   Bs.-/Kilo","14   Bs.-/Kilo","mediano","16/07/2015","Cochabamba"
"Haba","Comun (en vaina)","Colomi","60   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Harina","de Maiz amarillo","Santa Cruz","120   Bs.-/qq","40   Bs.-/Arroba (@)","","16/07/2015","Cochabamba"
"Harina","de Trigo","Santa Cruz","180   Bs.-/qq","50   Bs.-/Arroba (@)","","16/07/2015","Cochabamba"
"Harina","Morada","Santa Cruz","170   Bs.-/qq","50   Bs.-/Arroba (@)","","16/07/2015","Cochabamba"
"Huevo","Criollo","Cliza","80   Bs.-/100 U.","100   Bs.-/100 U.","","16/07/2015","Cochabamba"
"Huevo","de Granja","Avicola rolon ","68   Bs.-/100 U.","74   Bs.-/100 U.","primera","16/07/2015","Cochabamba"
"Lechuga","Crespa","Del Valle","70   Bs.-/Canasta","3   Bs.-/Unidad","","16/07/2015","Cochabamba"
"Lechuga","Escarola","Del Valle","60   Bs.-/Canasta","2   Bs.-/Unidad","","16/07/2015","Cochabamba"
"Lima","Criolla","Cruceño","48   Bs.-/100 U.","14   Bs.-/25 U.","","16/07/2015","Cochabamba"
"Limon","Amarillo","Chapare","32   Bs.-/100 U.","8   Bs.-/25 U.","","16/07/2015","Cochabamba"
"Limon","Criollo","Del Valle","32   Bs.-/100 U.","8   Bs.-/25 U.","","16/07/2015","Cochabamba"
"Limon","de Licuar","Chapare","30   Bs.-/100 U.","6   Bs.-/25 U.","","16/07/2015","Cochabamba"
"Locoto","Cochabambino","Cochabamba","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","grande","16/07/2015","Cochabamba"
"Maiz","Blanco","Del Valle","400   Bs.-/qq","11   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Maiz","Blanco pelado","Del Valle","270   Bs.-/qq","10   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Maiz","Choclo","Del Valle","150   Bs.-/100 U.","20   Bs.-/Docena","pequeño","16/07/2015","Cochabamba"
"Maiz","Duro","Del Valle","90   Bs.-/qq","6   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Maiz","Morocho (Culli)","Del Valle","400   Bs.-/qq","15   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Mandarina","Criolla","Chapare","35   Bs.-/100 U.","9   Bs.-/25 U.","","16/07/2015","Cochabamba"
"Mani","Overo Desgranado","Aiquile","750   Bs.-/qq","15   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Mani","Overo en vaina","Aiquile","650   Bs.-/qq","15   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Mani","Pelado","Aiquile","200   Bs.-/Arroba (@)","16   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Mani","Rojo largo Desgranado","Aiquile","700   Bs.-/qq","20   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Manzana","Criolla","Vinto","80   Bs.-/Arroba (@)","10   Bs.-/Libra","pequeño","16/07/2015","Cochabamba"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","2   Bs.-/Unidad","mediana","16/07/2015","Cochabamba"
"Manzana","Lanin royal","Chile","210   Bs.-/Caja de 150U.","2   Bs.-/Unidad","mediana","16/07/2015","Cochabamba"
"Naranja","Criolla","Chapare","30   Bs.-/100 U.","8   Bs.-/25 U.","mediano","16/07/2015","Cochabamba"
"Oca","Amarilla","Colomi","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Oca","Negra","Colomi","40   Bs.-/Arroba (@)","5   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Papa","Desiree (Holandesa)","Cochabamba","320   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","mediano","16/07/2015","Cochabamba"
"Papa","Waycha (Arinosa)","Comarapa","360   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","grande","16/07/2015","Cochabamba"
"Papaliza","Amarilla","Sur","32   Bs.-/Arroba (@)","4   Bs.-/3 Libras","pequeño","16/07/2015","Cochabamba"
"Pepino","Comun","Los Negros","30   Bs.-/Arroba (@)","4   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Pimenton","4 Puntas","San Isidro","120   Bs.-/Bolsa Grande","24   Bs.-/Docena","pequeño","16/07/2015","Cochabamba"
"Pollo","Criollo","Cliza","13   Bs.-/Kilo","15   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Repollo","Hibrido","Del Valle","2   Bs.-/Unidad","3   Bs.-/Unidad","grandes","16/07/2015","Cochabamba"
"Tomate","Manzana","Mairana","90   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","mediano","16/07/2015","Cochabamba"
"Tomate","Pera","Saipina","90   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Trigo","Comun","Del Norte","80   Bs.-/Arroba (@)","8   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Trigo","Pelado o Curtido","Vallegrande","","9   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Vainita","Comun","Mairana","72   Bs.-/Arroba (@)","9   Bs.-/3 Libras","","16/07/2015","Cochabamba"
"Yuca","Blanca","Chapare","160   Bs.-/Bolsa (4@)","60   Bs.-/Arroba (@)","","16/07/2015","Cochabamba"
"Zanahoria","Chantenay","Cochabamba","150   Bs.-/Bolsa (10@)","28   Bs.-/Arroba (@)","","16/07/2015","Cochabamba"
"Zapallo","Quintalero","Comarapa","1   Bs.-/Kilo","2   Bs.-/Kilo","","16/07/2015","Cochabamba"
"Acelga","Comun","Cochabamba","3   Bs.-/Amarro","4   Bs.-/Amarro","","15/07/2015","Cochabamba"
"Achojcha","Comun","Comarapa","80   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","","15/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Aji","Amarillo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Aji","Rojo en Vaina Dulce","Sucre","380   Bs.-/Arroba (@)","40   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Aji","Rojo en Vaina Picante","Sucre","370   Bs.-/Arroba (@)","38   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Arveja","Verde (en vaina)","Aiquile","180   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","","15/07/2015","Cochabamba"
"Azucar","Bermejo","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Azucar","Guabira","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Azucar","San Aurelio","Santa Cruz","195   Bs.-/qq","5   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Azucar","Unagro","Santa Cruz","200   Bs.-/qq","5   Bs.-/Kilo","","15/07/2015","Cochabamba"
"Brocoli","Bola verde","Comarapa","70   Bs.-/Canasta","6   Bs.-/Unidad","grande","15/07/2015","Cochabamba"
"Cebolla","Blanca","Peru","320   Bs.-/Bolsa (8@)","50   Bs.-/Arroba (@)","mediano","15/07/2015","Cochabamba"
"Cebolla","Roja","Capinota","350   Bs.-/Bolsa (8@)","45   Bs.-/Arroba (@)","mediano","15/07/2015","Cochabamba"
"Coliflor","Bola de nieve","Comarapa","65   Bs.-/Canasta","4   Bs.-/Unidad","mediano","15/07/2015","Cochabamba"
"Espinaca","Comun","Comarapa","140   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","","15/07/2015","Cochabamba"
"Frejol","Carioca","Vallegrande","220   Bs.-/qq","9   Bs.-/Kilo","","15/07/2015","Cochabamba"
